user_id,plan_type,subscription_days,cohort_month,acquisition_channel,cac,is_new_user,active_days_l30,watch_sessions_l30,total_watch_time_l30,active_days_l60,watch_sessions_l60,total_watch_time_l60,active_days_l90,watch_sessions_l90,total_watch_time_l90,completion_rate_l30,binge_sessions_l30,content_diversity_score,avg_session_duration,last_watch_days_ago,trial_user,is_paid,churned_90d
U00226,Family,56,2023-09,paid,84,0,4,5,15,6,7,23,7,8,26,0.74,11,0.51,48,27,0,1,0
U00227,Hollywood,451,2024-02,paid,77,0,6,5,20,7,6,24,9,8,32,0.63,12,0.66,36,17,0,1,0
U00228,Hollywood,278,2024-05,paid,118,0,11,18,36,17,28,57,22,36,73,0.47,3,0.7,51,25,0,1,0
U00229,Hollywood,444,2025-03,organic,0,0,2,4,8,3,6,12,3,7,15,0.74,14,0.84,39,30,0,1,0
U00230,Family,399,2025-08,organic,0,0,14,22,44,20,31,63,26,41,82,0.81,14,0.52,36,41,0,1,0
U00231,Family,398,2025-07,paid,81,0,14,25,100,17,30,122,20,35,143,0.67,9,0.58,25,13,0,1,0
U00232,Hollywood,283,2024-07,organic,0,0,13,22,66,18,31,94,23,39,119,0.21,6,0.56,57,4,0,1,0
U00233,Family,350,2024-07,paid,114,0,8,17,68,12,26,107,17,37,149,0.59,1,0.63,46,1,0,1,0
U00234,Hollywood,213,2024-01,organic,0,0,13,19,76,18,26,106,22,32,130,0.53,14,0.83,58,17,0,1,0
U00235,Family,483,2025-09,organic,0,0,6,13,26,7,15,31,11,24,49,0.63,10,0.9,23,29,0,1,0
U00236,Hollywood,216,2025-12,paid,131,0,7,5,15,10,7,23,12,9,27,0.42,13,0.25,33,10,0,1,0
U00237,Family,401,2024-03,paid,72,0,5,5,20,7,7,29,7,7,30,0.28,1,0.72,66,0,0,1,0
U00238,Family,225,2025-11,paid,115,0,18,17,34,27,26,52,30,28,57,0.69,14,0.54,49,8,0,1,0
U00239,Hollywood,461,2025-08,paid,123,0,9,16,64,11,21,85,15,26,107,0.61,9,0.64,58,10,0,1,0
U00240,Family,447,2025-03,paid,92,0,2,6,18,2,7,22,3,11,34,0.85,11,0.64,69,16,0,1,0
U00241,Family,238,2025-01,paid,80,0,23,17,51,31,23,70,33,24,74,0.23,9,0.21,42,29,0,1,0
U00242,Hollywood,266,2025-02,paid,72,0,18,26,52,24,35,70,27,40,80,0.32,5,0.32,61,43,0,1,1
U00243,Hollywood,297,2023-08,organic,0,0,11,22,66,17,35,105,23,46,139,0.28,9,0.56,35,43,0,1,1
U00244,Family,58,2025-03,paid,142,0,3,4,8,3,4,9,4,6,12,0.89,2,0.39,22,21,0,1,0
U00245,Hollywood,161,2025-07,paid,89,0,3,5,20,4,7,29,4,7,28,0.91,3,0.9,60,31,0,1,0
U00246,Hollywood,293,2025-09,paid,127,0,15,27,54,21,39,78,29,53,106,0.26,10,0.68,54,7,0,1,0
U00247,Family,390,2023-03,paid,87,0,7,5,15,9,6,20,15,10,32,0.88,3,0.78,41,27,0,1,0
U00248,Family,330,2025-03,paid,143,0,18,24,48,25,34,68,26,35,71,0.65,12,0.53,52,29,0,1,0
U00249,Hollywood,359,2024-09,paid,103,0,11,8,32,14,10,41,17,12,51,0.93,1,0.23,45,20,0,1,0
U00250,Family,88,2024-01,organic,0,0,12,15,45,16,20,60,19,24,74,0.4,7,0.38,56,43,0,1,1
U00251,Family,460,2025-01,paid,137,0,8,25,75,12,39,118,17,54,164,0.91,0,0.43,48,31,0,1,0
U00252,Hollywood,398,2023-11,organic,0,0,9,22,88,12,29,119,15,37,150,0.49,0,0.83,20,27,0,1,0
U00253,Family,490,2024-08,paid,111,0,11,22,44,16,33,67,17,34,68,0.2,6,0.38,64,20,0,1,0
U00254,Hollywood,205,2023-02,paid,79,0,10,13,39,14,18,55,18,23,70,0.35,6,0.89,24,2,0,1,0
U00255,Family,493,2023-06,paid,76,0,20,24,48,28,33,67,41,49,99,0.24,5,0.33,42,23,0,1,0
U00256,Hollywood,15,2024-07,paid,100,1,5,7,21,7,10,30,10,14,42,0.35,7,0.43,55,27,1,0,1
U00257,Family,285,2025-04,paid,100,0,18,21,84,26,30,122,31,36,147,0.42,3,0.84,26,12,0,1,0
U00258,Family,278,2024-05,paid,143,0,12,27,81,18,41,124,20,46,139,0.56,2,0.24,49,31,0,1,0
U00259,Family,375,2023-09,paid,85,0,13,16,48,17,21,63,25,31,93,0.53,3,0.32,21,44,0,1,1
U00260,Hollywood,207,2024-05,paid,131,0,10,7,21,14,10,31,18,12,37,0.41,7,0.44,67,2,0,1,0
U00261,Hollywood,81,2025-11,organic,0,0,10,11,33,13,14,44,19,21,65,0.45,4,0.52,47,10,0,1,0
U00262,Family,489,2024-10,paid,145,0,12,6,24,16,8,33,16,8,33,0.68,6,0.72,54,19,0,1,0
U00263,Family,462,2023-10,organic,0,0,12,21,63,18,32,98,23,41,125,0.34,5,0.24,57,24,0,1,0
U00264,Hollywood,246,2024-05,organic,0,0,18,14,56,23,18,73,25,20,80,0.46,8,0.21,61,38,0,1,0
U00265,Family,170,2025-04,organic,0,0,13,11,33,20,17,52,21,18,54,0.86,13,0.69,43,17,0,1,0
U00266,Family,293,2025-01,paid,115,0,19,14,56,25,18,75,41,30,122,0.29,9,0.23,35,28,0,1,0
U00267,Family,294,2025-01,organic,0,0,7,9,18,8,11,22,10,13,27,0.87,7,0.89,21,6,0,1,0
U00268,Family,11,2025-05,paid,119,1,7,22,44,10,33,67,11,34,69,0.76,13,0.36,56,32,1,0,1
U00269,Hollywood,250,2024-01,paid,85,0,15,27,54,22,41,82,22,41,82,0.81,12,0.87,39,3,0,1,0
U00270,Family,457,2023-03,paid,125,0,5,11,33,7,17,52,10,24,72,0.63,4,0.85,67,6,0,1,0
U00271,Hollywood,235,2023-01,paid,75,0,7,14,28,9,18,37,10,21,42,0.29,8,0.75,65,32,0,1,1
U00272,Hollywood,461,2024-01,paid,97,0,11,11,33,14,14,44,23,23,70,0.9,6,0.77,21,36,0,1,0
U00273,Family,349,2023-08,organic,0,0,5,6,12,7,8,16,8,10,20,0.37,14,0.87,66,14,0,1,0
U00274,Hollywood,284,2025-10,paid,123,0,16,22,88,19,27,108,30,41,167,0.59,8,0.64,64,12,0,1,0
U00275,Family,323,2024-02,organic,0,0,10,10,30,12,12,38,20,20,62,0.84,9,0.57,64,9,0,1,0
U00276,Hollywood,366,2023-12,paid,116,0,6,9,18,7,11,23,10,16,32,0.6,14,0.38,33,31,0,1,0
U00277,Family,54,2025-03,paid,71,0,3,5,10,4,7,15,6,10,21,0.48,6,0.37,65,40,0,1,1
U00278,Hollywood,214,2025-02,paid,87,0,10,13,39,12,15,47,16,21,64,0.64,2,0.55,60,9,0,1,0
U00279,Family,394,2024-10,paid,130,0,18,12,48,27,18,73,25,16,67,0.25,6,0.64,44,35,0,1,0
U00280,Hollywood,214,2025-06,paid,98,0,12,25,75,19,39,118,25,53,161,0.77,0,0.62,33,6,0,1,0
U00281,Family,242,2023-12,paid,91,0,5,7,21,6,9,27,9,13,41,0.93,4,0.5,54,2,0,1,0
U00282,Family,346,2025-02,paid,98,0,5,9,18,7,13,26,10,18,36,0.92,1,0.28,43,4,0,1,0
U00283,Family,201,2025-03,paid,104,0,8,13,52,10,16,65,15,25,101,0.25,2,0.33,33,35,0,1,1
U00284,Hollywood,61,2024-11,paid,79,0,6,12,24,8,16,32,9,18,37,0.27,12,0.67,43,38,0,1,1
U00285,Family,370,2024-10,paid,113,0,11,8,24,17,12,37,23,16,50,0.26,13,0.51,57,7,0,1,0
U00286,Family,225,2023-10,organic,0,0,18,15,30,25,21,43,38,31,63,0.21,7,0.7,58,35,0,1,1
U00287,Hollywood,284,2024-09,paid,80,0,1,6,24,1,9,36,1,11,46,0.49,6,0.73,33,44,0,1,1
U00288,Hollywood,255,2024-04,paid,110,0,6,8,16,8,11,22,11,14,29,0.72,0,0.59,34,24,0,1,0
U00289,Hollywood,433,2023-06,paid,127,0,5,6,12,6,7,14,8,9,19,0.82,6,0.5,41,28,0,1,0
U00290,Hollywood,200,2024-04,paid,135,0,13,18,36,19,26,53,27,38,77,0.56,9,0.6,60,3,0,1,0
U00291,Hollywood,42,2024-12,organic,0,0,15,18,54,20,24,72,23,28,85,0.9,6,0.63,35,9,0,1,0
U00292,Hollywood,362,2024-01,organic,0,0,8,6,18,10,7,23,11,8,26,0.88,4,0.59,62,16,0,1,0
U00293,Family,335,2025-05,organic,0,0,19,9,36,29,13,55,33,16,64,0.89,2,0.3,69,37,0,1,0
U00294,Hollywood,165,2023-08,organic,0,0,8,17,34,10,22,44,12,26,53,0.81,0,0.82,58,22,0,1,0
U00295,Family,261,2025-05,organic,0,0,12,19,38,17,27,55,17,27,55,0.95,10,0.65,38,44,0,1,0
U00296,Hollywood,42,2023-11,paid,99,0,19,14,28,27,20,40,36,27,54,0.43,14,0.47,43,19,0,1,0
U00297,Hollywood,14,2023-07,paid,133,1,20,18,72,31,28,114,38,34,137,0.47,1,0.61,36,19,1,0,0
U00298,Family,248,2025-07,paid,138,0,2,4,8,2,4,9,4,8,16,0.3,9,0.36,42,5,0,1,0
U00299,Family,15,2023-09,organic,0,1,9,13,39,12,18,55,18,27,81,0.22,11,0.29,61,35,1,0,1
U00300,Hollywood,335,2025-07,organic,0,0,20,29,58,26,38,76,34,49,99,0.41,0,0.52,25,0,0,1,0
U00301,Family,187,2023-08,paid,86,0,3,9,27,4,13,41,4,14,42,0.71,14,0.51,46,1,0,1,0
U00302,Family,15,2023-12,paid,95,1,6,12,24,9,18,36,10,20,41,0.26,5,0.33,27,22,1,0,1
U00303,Family,169,2025-02,paid,142,0,5,10,30,6,13,41,7,15,45,0.36,5,0.45,30,27,0,1,0
U00304,Hollywood,55,2025-06,paid,109,0,14,20,40,20,28,57,20,29,59,0.93,11,0.85,68,1,0,1,0
U00305,Family,452,2024-02,organic,0,0,10,16,32,13,22,44,19,31,62,0.21,6,0.81,67,24,0,1,0
U00306,Hollywood,179,2025-09,paid,93,0,15,13,52,21,18,73,22,19,78,0.77,5,0.3,23,2,0,1,0
U00307,Hollywood,138,2024-05,organic,0,0,8,10,20,10,13,26,11,14,28,0.36,14,0.74,43,41,0,1,1
U00308,Hollywood,409,2023-07,paid,141,0,4,4,8,6,6,12,8,8,16,0.69,11,0.34,29,12,0,1,0
U00309,Family,216,2025-03,paid,86,0,4,4,8,5,5,11,7,7,15,0.31,11,0.89,41,22,0,1,0
U00310,Hollywood,22,2024-07,organic,0,1,5,9,27,6,12,37,8,15,47,0.33,1,0.49,20,4,1,0,0
U00311,Hollywood,226,2024-05,paid,140,0,21,10,40,25,12,49,39,18,75,0.48,8,0.8,28,29,0,1,0
U00312,Hollywood,284,2025-03,paid,83,0,3,11,22,4,16,32,4,16,32,0.35,12,0.74,30,14,0,1,0
U00313,Family,359,2023-08,organic,0,0,4,8,32,5,10,40,7,14,56,0.65,13,0.82,29,16,0,1,0
U00314,Family,326,2024-11,paid,130,0,5,6,24,7,8,33,7,9,37,0.29,8,0.23,62,16,0,1,0
U00315,Hollywood,98,2024-08,paid,127,0,3,13,39,4,17,53,5,24,72,0.6,11,0.31,28,3,0,1,0
U00316,Hollywood,336,2025-06,paid,127,0,9,18,54,12,24,73,13,27,82,0.36,12,0.61,37,12,0,1,0
U00317,Family,138,2024-10,paid,105,0,11,13,52,14,17,69,16,19,79,0.62,4,0.84,67,34,0,1,0
U00318,Family,270,2023-12,paid,113,0,18,28,56,24,38,76,37,57,115,0.3,12,0.26,21,4,0,1,0
U00319,Family,123,2024-02,organic,0,0,7,14,42,9,18,54,10,21,63,0.73,0,0.7,36,17,0,1,0
U00320,Hollywood,352,2024-05,paid,95,0,14,8,32,18,10,42,28,16,66,0.75,11,0.47,38,44,0,1,0
U00321,Hollywood,142,2023-12,organic,0,0,11,29,116,13,35,140,19,51,205,0.21,10,0.59,25,5,0,1,0
U00322,Family,499,2024-05,paid,117,0,3,7,14,3,8,16,4,10,21,0.39,5,0.29,29,27,0,1,0
U00323,Family,330,2024-11,paid,86,0,4,3,12,5,4,16,7,5,22,0.21,8,0.65,51,10,0,1,0
U00324,Hollywood,416,2025-05,paid,121,0,20,9,36,29,13,52,30,13,54,0.45,13,0.83,54,42,0,1,0
U00325,Hollywood,188,2025-12,organic,0,0,13,20,80,16,24,99,20,31,126,0.46,4,0.54,44,20,0,1,0
U00326,Family,354,2023-02,paid,123,0,14,15,45,19,21,63,30,32,96,0.33,6,0.54,44,24,0,1,0
U00327,Family,31,2023-06,paid,92,0,9,24,48,12,32,64,18,50,101,0.94,8,0.86,45,18,0,1,0
U00328,Hollywood,460,2023-04,paid,76,0,11,8,24,15,11,34,17,12,38,0.56,14,0.63,48,17,0,1,0
U00329,Family,145,2023-08,paid,79,0,10,11,33,13,15,45,20,22,66,0.42,4,0.25,65,3,0,1,0
U00330,Family,93,2023-12,paid,120,0,5,7,28,7,10,40,8,11,47,0.72,12,0.36,25,8,0,1,0
U00331,Family,187,2023-01,paid,80,0,4,2,6,4,2,7,7,3,10,0.79,13,0.62,22,12,0,1,0
U00332,Family,305,2023-09,organic,0,0,16,17,68,19,21,84,30,32,128,0.74,4,0.88,33,10,0,1,0
U00333,Hollywood,386,2023-11,paid,80,0,10,17,51,12,20,62,15,26,78,0.92,9,0.81,61,1,0,1,0
U00334,Hollywood,190,2023-10,paid,108,0,3,3,9,3,3,11,6,6,18,0.22,7,0.42,30,27,0,1,1
U00335,Family,347,2025-07,paid,86,0,5,7,14,6,9,18,10,14,29,0.93,14,0.26,37,10,0,1,0
U00336,Family,21,2024-05,paid,138,1,2,6,12,2,8,17,3,10,20,0.24,4,0.76,66,32,1,0,1
U00337,Hollywood,297,2025-04,organic,0,0,3,11,44,4,17,68,5,21,85,0.89,5,0.68,42,14,0,1,0
U00338,Hollywood,264,2025-01,paid,81,0,7,9,27,9,11,35,13,17,51,0.5,11,0.44,36,1,0,1,0
U00339,Family,68,2023-04,paid,90,0,23,9,36,29,11,45,48,18,75,0.86,10,0.44,38,37,0,1,0
U00340,Hollywood,56,2023-06,paid,126,0,15,9,36,22,13,53,23,13,55,0.82,11,0.27,21,18,0,1,0
U00341,Hollywood,455,2024-08,organic,0,0,3,10,40,4,15,62,6,20,83,0.39,8,0.58,63,30,0,1,1
U00342,Hollywood,143,2024-01,paid,110,0,9,11,44,12,15,61,18,22,89,0.64,9,0.59,67,3,0,1,0
U00343,Family,382,2023-09,organic,0,0,6,11,22,8,14,29,9,16,33,0.68,12,0.54,23,38,0,1,0
U00344,Family,409,2023-09,paid,97,0,6,11,33,8,16,48,9,17,53,0.5,10,0.6,59,15,0,1,0
U00345,Hollywood,134,2025-11,paid,124,0,14,23,46,17,28,57,20,33,66,0.64,6,0.89,61,18,0,1,0
U00346,Hollywood,490,2023-01,organic,0,0,14,26,104,19,36,145,20,38,155,0.62,4,0.53,66,6,0,1,0
U00347,Family,424,2025-09,paid,81,0,16,11,22,23,16,32,33,23,46,0.69,4,0.42,24,16,0,1,0
U00348,Family,282,2023-04,paid,147,0,10,10,40,12,12,51,17,17,71,0.25,5,0.41,48,14,0,1,0
U00349,Hollywood,473,2024-08,organic,0,0,12,10,40,16,14,56,18,15,61,0.28,2,0.54,27,33,0,1,1
U00350,Hollywood,138,2024-05,paid,82,0,8,4,12,11,5,17,12,6,19,0.93,0,0.3,36,36,0,1,0
U00351,Family,43,2025-06,organic,0,0,8,17,68,10,22,90,14,29,119,0.24,4,0.89,48,4,0,1,0
U00352,Family,129,2024-01,organic,0,0,10,22,88,12,27,109,15,34,139,0.65,1,0.68,55,19,0,1,0
U00353,Hollywood,30,2024-03,organic,0,0,3,9,27,4,13,39,6,19,58,0.62,12,0.45,40,44,0,0,1
U00354,Hollywood,91,2024-10,organic,0,0,6,14,56,7,17,68,10,25,100,0.51,9,0.76,63,19,0,1,0
U00355,Family,187,2024-06,paid,106,0,18,16,48,26,23,71,39,34,104,0.65,13,0.5,51,9,0,1,0
U00356,Family,465,2025-02,organic,0,0,3,4,16,3,4,19,6,8,33,0.27,12,0.53,43,11,0,1,0
U00357,Hollywood,488,2023-04,organic,0,0,17,25,50,23,34,68,27,39,79,0.34,14,0.34,68,30,0,1,0
U00358,Hollywood,443,2025-02,paid,79,0,9,9,27,14,14,42,16,16,49,0.88,2,0.9,63,20,0,1,0
U00359,Hollywood,121,2023-09,organic,0,0,16,21,84,20,26,107,23,31,124,0.54,9,0.83,53,6,0,1,0
U00360,Family,136,2024-06,organic,0,0,10,29,87,12,35,107,16,49,147,0.91,1,0.26,25,15,0,1,0
U00361,Hollywood,344,2025-12,paid,113,0,15,12,48,18,14,58,24,19,77,0.26,13,0.88,67,15,0,1,0
U00362,Family,470,2024-07,paid,75,0,5,5,15,6,6,19,10,10,31,0.32,2,0.85,49,40,0,1,1
U00363,Hollywood,464,2023-10,paid,117,0,11,23,69,15,32,96,20,43,130,0.76,2,0.71,65,20,0,1,0
U00364,Family,73,2024-09,paid,108,0,4,14,56,5,18,75,6,21,86,0.28,7,0.86,31,33,0,1,1
U00365,Hollywood,32,2023-10,paid,127,0,10,10,30,13,13,41,17,17,52,0.41,10,0.36,57,33,0,1,0
U00366,Hollywood,144,2024-11,organic,0,0,12,21,42,14,25,50,20,36,73,0.82,12,0.4,62,43,0,1,0
U00367,Hollywood,189,2025-12,organic,0,0,9,12,36,12,16,48,14,18,56,0.45,8,0.31,34,26,0,1,0
U00368,Family,439,2023-09,paid,86,0,10,11,33,15,16,50,15,16,50,0.49,1,0.72,49,32,0,1,0
U00369,Hollywood,131,2024-06,organic,0,0,4,2,6,5,2,8,8,4,12,0.47,12,0.36,35,35,0,1,1
U00370,Hollywood,235,2025-11,organic,0,0,7,16,32,9,20,41,12,28,56,0.79,13,0.78,52,38,0,1,0
U00371,Hollywood,331,2023-12,paid,100,0,4,8,32,6,12,48,8,16,65,0.23,3,0.48,32,41,0,1,1
U00372,Family,28,2023-12,organic,0,1,10,5,15,14,7,21,20,10,30,0.26,5,0.65,38,36,1,0,1
U00373,Hollywood,498,2023-05,paid,87,0,9,10,40,12,13,53,15,16,67,0.52,1,0.89,66,34,0,1,0
U00374,Hollywood,91,2025-05,paid,142,0,4,6,24,6,9,36,8,12,49,0.27,8,0.33,62,37,0,1,1
U00375,Hollywood,389,2023-09,paid,133,0,4,9,18,6,14,28,7,16,33,0.67,8,0.65,32,41,0,1,1
U00376,Family,101,2023-03,paid,90,0,11,8,16,16,11,23,20,14,29,0.27,1,0.7,29,5,0,1,0
U00377,Hollywood,43,2023-09,paid,108,0,10,15,60,13,19,79,18,27,110,0.34,2,0.43,50,33,0,1,1
U00378,Family,361,2025-01,organic,0,0,2,3,12,3,4,18,3,4,19,0.53,0,0.32,67,33,0,1,1
U00379,Hollywood,43,2025-09,paid,103,0,6,6,18,9,9,28,8,8,26,0.44,12,0.44,21,40,0,1,1
U00380,Hollywood,168,2025-07,paid,117,0,10,8,32,13,11,44,17,13,55,0.21,11,0.75,54,9,0,1,0
U00381,Family,320,2024-06,organic,0,0,5,2,4,7,3,6,7,2,5,0.81,8,0.89,29,15,0,1,0
U00382,Family,222,2025-06,organic,0,0,15,6,18,18,7,21,30,12,37,0.73,10,0.87,66,44,0,1,0
U00383,Family,147,2024-08,organic,0,0,15,11,44,22,16,65,23,17,68,0.69,0,0.69,44,18,0,1,0
U00384,Family,265,2023-09,organic,0,0,6,8,16,9,12,24,11,14,29,0.65,13,0.64,65,35,0,1,0
U00385,Family,221,2024-08,organic,0,0,19,27,108,25,36,144,41,58,235,0.58,4,0.78,39,26,0,1,0
U00386,Hollywood,205,2024-11,organic,0,0,15,12,36,18,15,45,24,19,59,0.91,10,0.86,47,18,0,1,0
U00387,Hollywood,108,2025-08,paid,131,0,8,12,36,11,17,53,11,16,50,0.55,8,0.86,26,4,0,1,0
U00388,Family,269,2023-12,paid,112,0,8,17,51,12,25,76,15,32,98,0.79,2,0.48,64,43,0,1,0
U00389,Family,297,2023-03,paid,76,0,4,9,36,4,10,43,6,15,61,0.21,3,0.29,41,5,0,1,0
U00390,Family,364,2025-11,paid,138,0,9,18,72,13,26,105,12,25,102,0.42,6,0.84,60,5,0,1,0
U00391,Hollywood,273,2023-12,organic,0,0,7,20,40,10,28,57,10,30,60,0.37,9,0.34,54,7,0,1,0
U00392,Hollywood,51,2023-07,paid,125,0,7,19,38,10,27,54,13,37,74,0.8,1,0.25,66,44,0,1,0
U00393,Family,260,2023-01,organic,0,0,2,7,21,2,8,26,4,14,44,0.88,12,0.77,65,16,0,1,0
U00394,Hollywood,267,2025-09,paid,79,0,9,13,52,12,17,69,15,23,92,0.22,3,0.26,55,27,0,1,1
U00395,Hollywood,149,2023-02,paid,113,0,10,11,44,14,16,65,19,21,87,0.53,14,0.25,53,19,0,1,0
U00396,Hollywood,55,2025-05,paid,134,0,20,10,30,30,15,45,37,18,56,0.29,3,0.42,37,12,0,1,0
U00397,Family,29,2025-09,organic,0,1,12,16,64,17,23,94,18,25,100,0.24,2,0.38,35,24,1,0,1
U00398,Family,63,2024-07,paid,126,0,23,10,30,29,12,38,43,18,56,0.65,4,0.6,23,41,0,1,0
U00399,Hollywood,468,2023-03,organic,0,0,16,24,72,25,37,112,27,41,123,0.71,13,0.62,63,25,0,1,0
U00400,Hollywood,96,2023-11,organic,0,0,13,21,63,17,28,84,18,29,89,0.75,12,0.3,49,6,0,1,0
U00401,Family,192,2024-05,paid,73,0,16,21,42,20,26,53,27,35,71,0.25,11,0.31,30,0,0,1,0
U00402,Hollywood,42,2025-02,paid,145,0,3,4,8,4,6,12,6,8,16,0.83,13,0.57,32,35,0,1,0
U00403,Hollywood,83,2023-09,paid,121,0,8,12,24,11,16,33,17,26,52,0.55,0,0.52,41,4,0,1,0
U00404,Family,353,2023-04,paid,86,0,3,6,12,4,8,17,5,11,23,0.92,0,0.89,68,5,0,1,0
U00405,Hollywood,75,2025-09,organic,0,0,8,17,34,10,21,42,16,34,68,0.31,7,0.7,51,26,0,1,0
U00406,Family,143,2023-10,paid,75,0,10,23,69,15,35,106,19,44,132,0.93,4,0.52,69,22,0,1,0
U00407,Family,384,2024-12,paid,147,0,7,9,18,9,12,25,15,19,38,0.27,6,0.38,47,2,0,1,0
U00408,Hollywood,241,2023-01,paid,149,0,10,21,63,15,31,95,20,42,128,0.69,10,0.64,43,3,0,1,0
U00409,Hollywood,340,2024-08,paid,145,0,7,5,20,8,6,24,13,9,39,0.53,8,0.35,61,22,0,1,0
U00410,Hollywood,339,2024-12,paid,131,0,13,22,66,17,30,90,22,38,116,0.67,7,0.44,22,18,0,1,0
U00411,Family,228,2023-02,paid,142,0,10,21,42,14,31,62,20,42,84,0.35,5,0.85,60,16,0,1,0
U00412,Family,421,2025-05,paid,107,0,14,13,39,20,19,57,27,25,76,0.35,1,0.75,32,19,0,1,0
U00413,Family,279,2025-11,organic,0,0,11,8,24,16,12,36,19,14,42,0.24,12,0.26,37,16,0,1,0
U00414,Family,449,2025-09,paid,81,0,6,3,12,8,4,16,10,5,20,0.46,5,0.62,63,39,0,1,1
U00415,Family,431,2024-03,paid,142,0,4,2,4,5,2,5,8,4,8,0.47,3,0.9,34,32,0,1,1
U00416,Hollywood,454,2024-04,paid,84,0,11,10,40,15,14,57,23,21,86,0.46,8,0.23,53,9,0,1,0
U00417,Family,9,2025-04,paid,129,1,5,10,20,6,13,26,8,17,34,0.56,13,0.76,60,36,1,0,1
U00418,Family,205,2023-05,organic,0,0,10,11,33,13,14,44,17,19,58,0.78,0,0.39,65,18,0,1,0
U00419,Family,481,2024-10,paid,147,0,6,29,87,7,38,114,10,52,158,0.57,5,0.52,25,24,0,1,0
U00420,Hollywood,230,2023-09,paid,133,0,6,4,16,9,6,25,10,7,28,0.25,9,0.89,29,4,0,1,0
U00421,Family,15,2023-10,organic,0,1,21,22,88,32,34,136,39,41,165,0.94,7,0.37,61,42,1,0,0
U00422,Family,325,2024-11,paid,110,0,10,16,48,13,21,63,18,30,90,0.45,14,0.39,50,10,0,1,0
U00423,Hollywood,32,2025-08,paid,119,0,2,7,14,2,9,18,2,10,20,0.7,4,0.26,54,27,0,1,0
U00424,Hollywood,328,2024-01,paid,110,0,2,11,22,2,15,30,4,23,47,0.37,13,0.49,54,13,0,1,0
U00425,Hollywood,275,2023-01,paid,94,0,6,5,15,7,6,19,12,10,32,0.74,8,0.2,65,43,0,1,1
U00426,Hollywood,124,2023-02,paid,111,0,6,8,32,9,12,49,12,16,64,0.48,2,0.85,20,43,0,1,1
U00427,Family,357,2024-12,organic,0,0,13,15,60,18,21,87,25,28,115,0.31,8,0.71,28,30,0,1,0
U00428,Family,416,2025-09,organic,0,0,13,26,52,17,34,68,21,43,86,0.9,1,0.48,45,41,0,1,0
U00429,Hollywood,167,2025-12,paid,91,0,5,11,44,6,15,61,9,20,81,0.74,0,0.43,24,0,0,1,0
U00430,Hollywood,58,2024-08,paid,111,0,5,9,27,6,12,36,9,16,49,0.38,12,0.61,41,21,0,1,0
U00431,Hollywood,473,2024-11,paid,104,0,12,10,20,14,12,24,24,20,40,0.66,3,0.33,65,9,0,1,0
U00432,Family,331,2025-12,organic,0,0,3,3,12,4,4,16,5,5,23,0.94,0,0.42,34,12,0,1,0
U00433,Family,115,2023-12,paid,143,0,9,16,48,11,20,60,19,35,105,0.22,0,0.56,28,19,0,1,0
U00434,Family,467,2024-03,paid,145,0,5,4,8,6,5,10,7,6,12,0.33,1,0.45,27,3,0,1,0
U00435,Hollywood,226,2025-09,paid,99,0,8,12,48,10,15,63,14,21,87,0.28,6,0.66,22,3,0,1,0
U00436,Hollywood,373,2024-05,organic,0,0,3,10,20,4,15,30,4,14,28,0.64,4,0.72,50,30,0,1,0
U00437,Hollywood,428,2023-05,paid,99,0,17,15,45,21,19,58,32,28,86,0.23,4,0.7,64,8,0,1,0
U00438,Family,382,2025-11,organic,0,0,14,21,42,18,28,56,27,41,82,0.46,2,0.67,51,32,0,1,0
U00439,Family,223,2024-06,paid,142,0,15,27,81,19,34,103,32,58,174,0.87,1,0.39,28,17,0,1,0
U00440,Family,124,2025-04,organic,0,0,15,29,87,22,43,130,23,44,133,0.72,1,0.76,25,33,0,1,0
U00441,Family,259,2023-08,paid,91,0,14,13,39,18,17,52,22,20,62,0.29,4,0.47,41,14,0,1,0
U00442,Family,220,2024-08,paid,142,0,12,16,64,17,23,92,23,31,125,0.35,12,0.58,28,39,0,1,1
U00443,Family,283,2023-05,paid,92,0,5,17,51,7,24,73,9,31,94,0.48,2,0.58,34,21,0,1,0
U00444,Hollywood,23,2024-06,paid,96,1,10,12,24,12,14,29,20,25,50,0.94,14,0.47,54,6,1,0,0
U00445,Hollywood,394,2024-02,paid,131,0,8,15,60,10,20,81,12,23,93,0.9,12,0.85,49,4,0,1,0
U00446,Hollywood,48,2024-01,paid,71,0,8,6,18,11,8,25,14,10,32,0.67,3,0.43,43,29,0,1,0
U00447,Hollywood,55,2025-07,paid,116,0,11,13,52,13,16,64,19,22,90,0.54,6,0.33,61,38,0,1,0
U00448,Hollywood,90,2023-06,paid,92,0,2,8,16,3,12,25,4,16,32,0.57,14,0.26,46,43,0,1,1
U00449,Hollywood,98,2023-01,organic,0,0,6,14,28,8,18,37,9,23,46,0.35,3,0.38,68,13,0,1,0
U00450,Hollywood,248,2023-10,paid,130,0,6,6,24,7,7,31,13,13,52,0.57,1,0.44,45,35,0,1,0
U00451,Family,478,2025-04,paid,101,0,6,14,42,8,19,57,11,26,78,0.57,12,0.56,55,35,0,1,0
U00452,Hollywood,171,2025-04,paid,93,0,17,20,80,25,29,119,36,42,170,0.57,3,0.62,27,7,0,1,0
U00453,Family,474,2024-02,paid,97,0,8,17,34,11,25,50,15,33,67,0.34,13,0.8,39,16,0,1,0
